Strata,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
Warm Female,-0.000843261,0.001955233,0.999157094,0.995335396,1.002993,0.01529682,0.02325719,1.001530853,0.996975855,1.006107,-0.000303685,0.000223339,0.996120384,0.990554598,1.001717,0.000348816,0.000271609,1.002269876,0.998807716,1.005744
Warm Male,0.003089631,0.002024699,1.003094409,0.999121607,1.007083,0.02044486,0.02410593,1.002046577,0.997323312,1.006792,0.00010854,0.000231359,1.001390283,0.995594724,1.007220,0.00056137,0.000281277,1.003655569,1.000065442,1.007259
Cold All,0.003776135,0.002131826,1.003783274,0.999597837,1.007986,0.001103968,0.015297107,1.000110403,0.99711633,1.003113,9.58538E-05,0.000267208,1.001227681,0.994538182,1.007962,-2.92177E-06,0.000234634,0.999981009,0.996996295,1.002975
Cold Female,0.004488093,0.002516369,1.00449818,0.999556108,1.009465,0.005725739,0.018081699,1.000572738,0.997032971,1.004125,-4.89571E-06,0.000315417,0.999937337,0.992055886,1.007881,9.64849E-05,0.000276967,1.000627349,0.997102801,1.004164
Cold Male,0.002898927,0.002506933,1.002903133,0.997987366,1.007843,-0.004513993,0.017952956,0.999548703,0.996037692,1.003072,0.000215589,0.000314118,1.002763355,0.99489205,1.010697,-0.000122253,0.000275825,0.999205669,0.995700615,1.002723
Age 0-10 All,0.008313666,0.005243116,1.00834832,0.998039084,1.018764,-0.07059707,0.04585859,0.992965154,0.984080092,1.001930,0.001282599,0.000623966,1.016552771,1.000763512,1.032591,0.000278832,0.000645397,1.001814054,0.993610555,1.010085
Age 0-10 Female,0.006243625,0.007038627,1.006263157,0.992476361,1.020241,-0.07527847,0.06132684,0.992500416,0.980641914,1.004502,0.001693159,0.000836628,1.021908988,1.000683345,1.043585,0.000164305,0.00086692,1.001068555,0.990073027,1.012186
Age 0-10 Male,0.009979371,0.006549343,1.010029331,0.997146737,1.023078,-0.06710841,0.05746184,0.993311626,0.982187196,1.004562,0.000947241,0.000780326,1.012198492,0.992575567,1.032209,0.000367795,0.000805584,1.002393527,0.992158435,1.012734
Age 11-60 All,0.002396487,0.002121339,1.002399361,0.998240213,1.006576,0.007381147,0.018990955,1.000738387,0.997020336,1.004470,7.55798E-05,0.000250951,1.000967889,0.994685728,1.007290,0.000339576,0.000262696,1.002209682,0.998861147,1.005569
Age 11-60 Female,0.000802479,0.002576336,1.000802801,0.995761867,1.005869,0.006804566,0.023077496,1.000680688,0.996164641,1.005217,-0.000100941,0.000304534,0.998708787,0.991107585,1.006368,0.000297677,0.000319213,1.001936774,0.997870403,1.006020
Age 11-60 Male,0.004536939,0.002706023,1.004547246,0.999233428,1.009889,0.008161431,0.024207125,1.000816476,0.996079253,1.005576,0.000313046,0.000320429,1.004015024,0.99597619,1.012119,0.000395362,0.000334923,1.002573156,0.998304375,1.006860
Age 60+All,-0.000073373,0.002700426,0.99992663,0.994648164,1.005233,0.01987963,0.02410151,1.00198994,0.997267806,1.006734,-0.000485753,0.0003187,0.993801652,0.985887345,1.001779,-9.34523E-05,0.000334629,0.999392744,0.995141227,1.003662
Age 60+ Female,0.000733076,0.003347041,1.000733344,0.99418982,1.007320,0.02158189,0.02996793,1.00216052,0.996291369,1.008064,-0.000539096,0.000395457,0.993123327,0.983319038,1.003025,-9.81871E-06,0.000414558,0.99993618,0.994668975,1.005231
Age 60+ Male,-0.000996399,0.003570062,0.999004097,0.992038143,1.006019,0.01790016,0.03175142,1.001791619,0.99557655,1.008045,-0.000425638,0.000420915,0.994566648,0.984119364,1.005125,-0.000189393,0.00044264,0.9987697,0.993153252,1.004418
All: LAG 13,-0.001402059,0.001868093,0.998598923,0.994949277,1.002262,-0.03939514,0.01668031,0.996068236,0.992817067,0.999330,0.000435523,0.000221619,1.005590255,1.000014723,1.011197,-0.000228201,0.000230683,0.998517796,0.995587556,1.001457
Female,-0.003512457,0.002214316,0.996493704,0.992178234,1.000828,-0.051457605,0.019829268,0.994867456,0.991008372,0.998742,0.000517592,0.000262622,1.00664717,1.000036525,1.013302,-0.000368318,0.0002736,0.997608799,0.994137528,1.001092
Male,0.001189776,0.00224266,1.001190484,0.996799296,1.005601,-0.02480165,0.01996856,0.997522908,0.993626395,1.001435,0.000334358,0.000266308,1.004288958,0.997601545,1.011021,-5.57572E-05,0.000276819,0.999637644,0.996118452,1.003169
Warm All,0.001464389,0.001647242,1.001465462,0.99823735,1.004704,-0.01521475,0.01940395,0.998479682,0.994689502,1.002284,0.000127686,0.000189419,1.001635715,0.99688709,1.006407,0.000564128,0.000227278,1.003673561,1.000771601,1.006584
Warm Female,-0.001235092,0.001961294,0.99876567,0.994933649,1.002612,-0.02258936,0.02310426,0.997743613,0.993235611,1.002272,-7.85465E-05,0.000225492,0.99899511,0.993359609,1.004663,0.000267971,0.000270973,1.001743327,0.998291071,1.005208
Warm Male,0.004793888,0.002029335,1.004805397,1.000816725,1.008810,-0.006149946,0.023918726,0.999385194,0.994710972,1.004081,0.000382792,0.000233484,1.004911765,0.999042543,1.010815,0.000928719,0.000279784,1.006054932,1.002475291,1.009647
Cold All,-0.004627567,0.00211516,0.995383124,0.991265092,0.999518,-0.048016908,0.015313479,0.995209819,0.992227233,0.998201,0.000804824,0.000265016,1.010354986,1.003659695,1.017095,-0.000832549,0.000233103,0.994603048,0.991653721,0.997561
Cold Female,-0.005490951,0.002497552,0.994524097,0.989667597,0.999404,-0.060080869,0.018143011,0.994009926,0.990481474,0.997551,0.00126192,0.000312543,1.016283734,1.008346144,1.024284,-0.000852671,0.000275373,0.994472972,0.990990226,0.997968
Cold Male,-0.003580485,0.002489599,0.996425917,0.991575587,1.001300,-0.03361768,0.01795748,0.996643876,0.993142189,1.000158,0.000245076,0.000312242,1.003141902,0.995314463,1.011031,-0.000807822,0.000274442,0.994762921,0.991290919,0.998247
Age 0-10 All,0.01031137,0.005248372,1.010364715,1.000024561,1.020812,-0.008249672,0.045602794,0.999175373,0.99028439,1.008146,0.000667227,0.00062294,1.00857708,0.992937244,1.024463,0.000761826,0.000644406,1.004964146,0.996747441,1.013249
Age 0-10 Female,0.012093199,0.007048872,1.012166617,0.998278893,1.026248,0.03461722,0.06121458,1.003467721,0.991499995,1.015580,0.00063292,0.000836136,1.008134278,0.987206929,1.029505,0.000714778,0.000866138,1.004656863,0.993631815,1.015804
Age 0-10 Male,0.008833565,0.006558566,1.008872696,0.99598685,1.021925,-0.04322591,0.05697408,0.995686738,0.984629835,1.006868,0.000692508,0.000778545,1.008903505,0.989388662,1.028803,0.000799253,0.000804504,1.005208665,0.99495852,1.015564
Age 11-60 All,-0.001404794,0.002119315,0.998596192,0.994456769,1.002753,-0.049011712,0.018978727,0.99511082,0.991416053,0.998819,0.000513449,0.000251464,1.00659379,1.000263454,1.012964,-0.000195742,0.000261846,0.998728489,0.995402367,1.002066
Age 11-60 Female,-0.00391288,0.002573112,0.996094765,0.991083808,1.001131,-0.06021874,0.02311031,0.993996221,0.989503977,0.998509,0.000561484,0.000305244,1.007212877,0.999529151,1.014956,-0.000376675,0.000318063,0.997554611,0.993520572,1.001605
Age 11-60 Male,0.00198487,0.00270291,1.001986841,0.996692648,1.007309,-0.03406575,0.02413542,0.996599221,0.991895899,1.001325,0.000447581,0.00032108,1.005745473,0.997676481,1.013880,4.89709E-05,0.000333835,1.000318362,0.996072984,1.004582
Age 60+All,-0.004175126,0.00269275,0.995833578,0.990591622,1.001103,-0.02936897,0.02409847,0.997067411,0.992369067,1.001788,0.000235873,0.000319586,1.003023733,0.995013859,1.011098,-0.000523512,0.000332724,0.996602958,0.992387391,1.000836
Age 60+ Female,-0.005846355,0.003340524,0.994170702,0.987682705,1.000701,-0.05230523,0.02995211,0.994783132,0.988960254,1.000640,0.000404751,0.000396268,1.005194254,0.995250548,1.015237,-0.000569246,0.000412951,0.996306739,0.99107894,1.001562
Age 60+ Male,-0.002285663,0.003555511,0.997716947,0.990788226,1.004694,-0.003666846,0.031743729,0.999633383,0.993433201,1.005872,4.45857E-05,0.000422139,1.00057086,0.990030104,1.011224,-0.000472626,0.000439165,0.996932644,0.991370424,1.002526
All: LAG 14,-0.003209431,0.00186382,0.996795714,0.993160975,1.000444,-0.03100579,0.01663399,0.996904223,0.993659346,1.000160,0.000374966,0.000221612,1.004811101,0.999240044,1.010413,-0.000465168,0.000229798,0.996980973,0.99406645,0.999904
Female,-0.004029067,0.002211798,0.995979039,0.991670691,1.000306,-0.0443977,0.01978613,0.995570071,0.991716646,0.999438,0.000593236,0.000262657,1.007622328,1.001004385,1.014284,-0.000483263,0.000272843,0.996863718,0.993404619,1.000335
Male,-0.002202875,0.002237408,0.99779955,0.99343346,1.002185,-0.01477493,0.01990963,0.998523598,0.994634665,1.002428,0.000105022,0.000266368,1.001345189,0.994675859,1.008059,-0.000442234,0.000275734,0.997129608,0.993632987,1.000639
Warm All,-0.002970392,0.00164943,0.997034015,0.993815926,1.000263,-0.01354587,0.0192182,0.99864633,0.994891738,1.002415,-0.000215401,0.000190236,0.997246659,0.992498502,1.002018,-0.000303791,0.000226901,0.998027309,0.99514646,1.000916
Warm Female,-0.004259721,0.001964438,0.995749339,0.991922778,0.999591,-0.04084661,0.02288626,0.99592367,0.991466253,1.000401,-0.000206833,0.00022645,0.997356035,0.991705953,1.003038,-0.000395628,0.00027018,0.997431722,0.994004366,1.000871
Warm Male,-0.001380907,0.00203478,0.998620046,0.994645312,1.002611,0.02012433,0.02369507,1.002014459,0.997371659,1.006679,-0.0002263,0.000234827,0.997107558,0.991250521,1.002999,-0.000189999,0.000279975,0.998765768,0.995209632,1.002335
Cold All,-0.003449436,0.002104123,0.996556506,0.99245509,1.000675,-0.03902764,0.01532904,0.996104842,0.993116544,0.999102,0.001203519,0.000263686,1.015524313,1.008828429,1.022265,-0.000584309,0.000232568,0.996209193,0.993261873,0.999165
Cold Female,-0.003430627,0.002489006,0.996575251,0.991725346,1.001449,-0.04362727,0.01818546,0.995646776,0.992104259,0.999202,0.001656541,0.000311339,1.021430121,1.013482943,1.029440,-0.000546205,0.000275295,0.996455963,0.992967252,0.999957
Cold Male,-0.00346881,0.002471932,0.996537199,0.991720667,1.001377,-0.03357136,0.01795205,0.996648493,0.993147846,1.000161,0.00064463,0.000310714,1.008285393,1.000456181,1.016176,-0.000628912,0.000273097,0.995920417,0.992461382,0.999392
Age 0-10 All,0.006877162,0.005247526,1.006900864,0.996597812,1.017310,-0.04476876,0.04533027,0.99553313,0.986727261,1.004418,0.000308258,0.000620257,1.003953501,0.988451903,1.019698,0.000451375,0.000644147,1.002938248,0.994741381,1.011203
Age 0-10 Female,0.012893005,0.007050791,1.012976478,0.999073884,1.027073,0.001166361,0.060630434,1.000116643,0.988302031,1.012072,0.000220685,0.000833133,1.002828759,0.982085526,1.024010,0.000721037,0.000864412,1.004697739,0.993694091,1.015823
Age 0-10 Male,0.001950908,0.006562849,1.001952812,0.989147047,1.014924,-0.0827766,0.05688973,0.991756505,0.980759461,1.002877,0.000375022,0.000775826,1.004811818,0.985443355,1.024561,0.000226367,0.000806386,1.00147247,0.991236655,1.011814
Age 11-60 All,-0.00307408,0.002115156,0.99693064,0.992806214,1.001072,-0.03171781,0.01891406,0.996833244,0.993144669,1.000536,0.000500912,0.000251398,1.006432271,1.000104602,1.012800,-0.00043532,0.000260908,0.997174423,0.99386535,1.000495
Age 11-60 Female,-0.003824069,0.002570955,0.996183233,0.991176021,1.001216,-0.04048885,0.02305184,0.995959301,0.991469547,1.000469,0.000567249,0.000305417,1.007287213,0.999598579,1.015035,-0.000427995,0.000317195,0.997221898,0.993200198,1.001260
Age 11-60 Male,-0.002064108,0.002696341,0.997938021,0.992678001,1.003226,-0.01997313,0.02402578,0.99800468,0.993316072,1.002715,0.000409534,0.000320763,1.005255803,0.997198675,1.013378,-0.000443991,0.000332556,0.997118221,0.992902601,1.001352
Age 60+All,-0.005852585,0.002686432,0.994164508,0.988943585,0.999413,-0.02556571,0.02409835,0.997446694,0.992746586,1.002169,0.000154434,0.000320157,1.001978714,0.993962964,1.010059,-0.000737838,0.000331408,0.995215537,0.991022463,0.999426
Age 60+ Female,-0.007803555,0.003332937,0.992226814,0.985766161,0.998730,-0.06126028,0.02995268,0.993892698,0.988074921,0.999745,0.000714186,0.00039629,1.009183495,0.999199793,1.019267,-0.000834774,0.000411669,0.994588661,0.989386031,0.999819
Age 60+ Male,-0.003631174,0.003547423,0.996375411,0.989471692,1.003327,0.01455735,0.03173113,1.001456795,0.995247761,1.007705,-0.00048465,0.000423434,0.99381568,0.983314147,1.004429,-0.000627568,0.000437096,0.995929119,0.990398605,1.001491
,,,,,,,,,,,,,,,,,,,,
Strata,BETA,SEBeta,RR,Low95%CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
Air Pollutant:,AQHIX,,IQR=1.5,,,NO2,,IQR=8.8,,,O3H8,,IQR=19,,,SO2,,IQR=1.2,,
All: LAG 0,0.005972391,0.001196884,1.008998835,1.00545457,1.012556,0.001372209,0.000208015,1.012148642,1.008523718,1.015787,2.18391E-06,0.000137612,1.000041495,0.994929713,1.005180,0.00165311,0.001107211,1.001985701,0.999379764,1.004598
Female,0.00573131,0.001433133,1.008634025,1.004393176,1.012893,0.001448101,0.00024927,1.012824831,1.00847963,1.017189,-0.000135855,0.000164487,0.99742208,0.991331064,1.003551,0.001726064,0.001327974,1.002073423,0.998948435,1.005208
Male,0.006263782,0.001467165,1.009439951,1.005095144,1.013804,0.001278801,0.000255189,1.011317007,1.006875472,1.015778,0.000171451,0.000168598,1.003262871,0.996983525,1.009582,0.001566924,0.001351542,1.001882078,0.998702325,1.005072
Warm All,0.00617664,0.001081078,1.009308013,1.006105152,1.012521,0.00182619,0.000237288,1.016200297,1.012049756,1.020368,0.000218415,0.000105471,1.004158504,1.000222166,1.008110,0.003352771,0.001278507,1.00403143,1.001016793,1.007055
Warm Female,0.006404784,0.001291872,1.009653473,1.005825978,1.013496,0.001944313,0.000283738,1.017257168,1.012290965,1.022248,0.000203268,0.000125913,1.003869563,0.999173452,1.008588,0.003321624,0.001528515,1.003993903,1.000390958,1.007610
Warm Male,0.005897124,0.001334088,1.008884925,1.004935607,1.012850,0.001679978,0.000293328,1.014893627,1.009771922,1.020041,0.000237723,0.000129952,1.00452696,0.999677369,1.009400,0.003384027,0.001572843,1.004069089,1.000361571,1.007790
Cold All,0.006261964,0.00134199,1.009437198,1.00546236,1.013428,0.001212769,0.000191235,1.01072952,1.007401207,1.014069,-0.000800118,0.000218536,0.984912738,0.976929777,0.992961,0.00081231,0.001006812,1.000975247,0.998607719,1.003348
Cold Female,0.005715344,0.001608623,1.00860987,1.00385106,1.013391,0.001313598,0.000229242,1.011626733,1.007634686,1.015635,-0.001397796,0.00026115,0.973791442,0.964366991,0.983308,0.001056087,0.00120865,1.001268108,0.9984258,1.004119
Cold Male,0.006925118,0.001638125,1.010441816,1.00558714,1.015320,0.001089862,0.000233817,1.009636925,1.005573377,1.013717,-7.32416E-05,0.000267016,0.998609378,0.988728721,1.008589,0.00052412,0.001224324,1.000629142,0.997751864,1.003515
Age 0-10 All,0.003632218,0.003514354,1.005463196,0.995128033,1.015906,0.00035777,0.000601542,1.003153335,0.992799027,1.013616,0.000513264,0.000409302,1.009799726,0.994524676,1.025309,0.00335831,0.003188475,1.004038103,0.99653669,1.011596
Age 0-10 Female,0.000353143,0.00474486,1.000529855,0.986669475,1.014585,0.000156581,0.000809823,1.001378864,0.987489011,1.015464,-9.84686E-05,0.000554564,0.998130845,0.977728865,1.018959,0.004180128,0.004301316,1.005028756,0.994912444,1.015248
Age 0-10 Male,0.006308513,0.004395324,1.009507683,0.996546494,1.022637,0.000522901,0.000754146,1.004612128,0.991629242,1.017765,0.00100717,0.000510373,1.019320503,1.000129965,1.038879,0.002682638,0.003991193,1.003224353,0.993850863,1.012686
Age 11-60 All,0.004779867,0.001376025,1.007195565,1.003129174,1.011278,0.001229542,0.000239489,1.010878717,1.006711683,1.015063,-0.000136386,0.000157841,0.997412013,0.991566416,1.003292,0.00123284,0.001271562,1.001480503,0.998489836,1.004480
Age 11-60 Female,0.005004478,0.001687318,1.007534963,1.002549246,1.012545,0.001382397,0.000293865,1.012239389,1.007121755,1.017383,-0.000241195,0.000193339,0.995427772,0.988286483,1.002621,0.00151443,0.001564778,1.001818968,0.998138693,1.005513
Age 11-60 Male,0.004467652,0.001783881,1.006723983,1.00145793,1.012018,0.001022544,0.000310657,1.009038997,1.003646817,1.014460,4.63254E-06,0.000204638,1.000088022,0.992495606,1.007739,0.000861048,0.00163859,1.001033792,0.99718327,1.004899
Age 60+All,0.008727357,0.00176562,1.013177098,1.007931401,1.018450,0.001887787,0.000307982,1.016751281,1.011364545,1.022167,0.000139616,0.000202348,1.002656231,0.995129182,1.010240,0.00201518,0.001638073,1.002421142,0.998566497,1.006291
Age 60+ Female,0.008214797,0.002193004,1.012398426,1.005892054,1.018947,0.001845035,0.00038305,1.016368833,1.009675969,1.023106,6.24248E-05,0.000250927,1.001186775,0.991874747,1.010586,0.001626222,0.00203311,1.001953372,0.997173594,1.006756
Age 60+ Male,0.009291967,0.002370728,1.014035537,1.006992343,1.021128,0.001934791,0.00041349,1.017171932,1.00994339,1.024452,0.000224545,0.000271461,1.004275463,0.994174167,1.014479,0.00245698,0.002195663,1.002952727,0.99778663,1.008146
All: LAG 1,0.00464167,0.001226743,1.006986799,1.003361516,1.010625,0.000710983,0.000213749,1.006276262,1.002573206,1.009993,0.000385046,0.000141152,1.007342708,1.002061514,1.012652,0.00268378,0.001134558,1.003225727,1.000552208,1.005906
Female,0.004031024,0.001461199,1.006064853,1.001752144,1.010396,0.000617922,0.000254811,1.005452528,1.001043286,1.009881,0.000335396,0.000167934,1.006392864,1.000118654,1.012706,0.003265558,0.001353463,1.003926358,1.000735595,1.007127
Male,0.005383933,0.001488738,1.008108598,1.00370586,1.012531,0.000823857,0.000259057,1.007276286,1.002785603,1.011787,0.000445262,0.000171431,1.008495863,1.002078053,1.014955,0.001978959,0.001373068,1.002377573,0.99914566,1.005620
Warm All,0.005147991,0.001088721,1.007751878,1.004531383,1.010983,0.000856333,0.000239753,1.007564195,1.003406254,1.011739,0.000501962,0.000105941,1.009582895,1.005607703,1.013574,0.003800033,0.001276925,1.004570452,1.001557924,1.007592
Warm Female,0.004574675,0.001297248,1.006885609,1.003052754,1.010733,0.000631672,0.000285734,1.005574194,1.000630571,1.010542,0.000510174,0.00012615,1.009740434,1.005007982,1.014495,0.003928531,0.001522018,1.004725367,1.001135095,1.008329
Warm Male,0.005843343,0.001342245,1.00880354,1.004830443,1.012792,0.001129828,0.000295164,1.00999208,1.004863283,1.015147,0.000491214,0.000130728,1.009376761,1.00447475,1.014303,0.003627326,0.001571469,1.004362278,1.000656912,1.008081
Cold All,0.004301336,0.001397711,1.006472863,1.00234548,1.010617,0.000680528,0.000199805,1.006006615,1.002545654,1.009480,-5.05791E-05,0.000229497,0.999039458,0.990537596,1.007614,0.002104922,0.001053365,1.002529099,1.000048393,1.005016
Cold Female,0.003818077,0.001663119,1.005743547,1.000837896,1.010673,0.000691394,0.000237834,1.006102812,1.00198407,1.010238,-0.000329604,0.000272728,0.993757102,0.983715194,1.003902,0.00301053,0.001254918,1.003619169,1.000661287,1.006586
Cold Male,0.004891745,0.00167572,1.007364604,1.002413909,1.012340,0.000667853,0.000239488,1.00589441,1.001747935,1.010058,0.000289139,0.000275201,1.005508759,0.995256435,1.015867,0.001019178,0.001260089,1.001223762,0.998260798,1.004196
Age 0-10 All,0.002957658,0.003521893,1.004446343,0.994099598,1.014901,0.000774771,0.000600058,1.006841282,0.996474416,1.017316,-0.000164235,0.000413083,0.996884399,0.981666477,1.012338,0.007209095,0.003191131,1.008688441,1.00114603,1.016288
Age 0-10 Female,0.004266411,0.004741546,1.006420138,0.99248783,1.020548,0.000955644,0.00080559,1.008445128,0.994529874,1.022555,-5.21135E-05,0.000557427,0.999010333,0.978486071,1.019965,0.009745111,0.004282851,1.011762777,1.001622182,1.022006
Age 0-10 Male,0.001886262,0.004398275,1.0028334,0.989949314,1.015885,0.000625678,0.000751198,1.005521153,0.992576985,1.018634,-0.000255983,0.00051491,0.995148139,0.97624773,1.014414,0.005088597,0.00399756,1.006124998,0.996709481,1.015629
Age 11-60 All,0.004711959,0.001393668,1.007092975,1.002974973,1.011228,0.000672066,0.000243153,1.0059317,1.001721752,1.010159,0.000448339,0.000160176,1.008554818,1.002556757,1.014589,0.00246483,0.001290369,1.002962175,0.999922851,1.006011
Age 11-60 Female,0.004179977,0.001703073,1.006289663,1.001263729,1.011341,0.000562497,0.000297371,1.004962245,0.999820935,1.010130,0.000435996,0.000195509,1.008318331,1.001003665,1.015686,0.003343792,0.001582107,1.004020611,1.000291477,1.007764
Age 11-60 Male,0.005421954,0.001795571,1.008166093,1.002858029,1.013502,0.000818409,0.00031278,1.007227999,1.001808799,1.012677,0.000464003,0.000206623,1.008855041,1.001122064,1.016648,0.001302065,0.001653277,1.001563699,0.997676674,1.005466
Age 60+All,0.00492644,0.001797446,1.007417031,1.002107386,1.012755,0.000770661,0.000314062,1.006804865,1.00136581,1.012273,0.000393246,0.000206016,1.007499662,0.999799668,1.015259,0.001981918,0.001665415,1.002381132,0.998462429,1.006315
Age 60+ Female,0.003688569,0.0022308,1.005548188,0.998974827,1.012165,0.000657672,0.000390084,1.005804289,0.999059781,1.012594,0.000209417,0.000255556,1.003986842,0.994477327,1.013587,0.001759726,0.002064632,1.002113902,0.997259419,1.006992
Age 60+ Male,0.006322067,0.0023874,1.009528208,1.002467183,1.016639,0.000897169,0.000416718,1.007926336,1.000707793,1.015197,0.000601035,0.000273639,1.011485111,1.001230097,1.021845,0.002224707,0.002213361,1.002673215,0.997467037,1.007907
All: LAG 2,0.001320835,0.001246542,1.001983216,0.998317835,1.005662,0.000120622,0.000216715,1.001062041,0.997327159,1.004811,0.000194807,0.000143323,1.003708197,0.998365313,1.009080,0.001082087,0.001147294,1.001299348,0.998601048,1.004005
Female,0.001685694,0.001481372,1.00253174,0.998174975,1.006908,0.00017804,0.000257795,1.001567978,0.997124441,1.006031,0.000224864,0.000170251,1.004281558,0.997934422,1.010669,0.001717488,0.001367243,1.002063111,0.998845897,1.005291
Male,0.000870206,0.001502062,1.001306161,0.996894081,1.005738,4.998E-05,0.000260806,1.00043992,0.995949672,1.004950,0.000157663,0.000172807,1.003000094,0.996566194,1.009476,0.00030974,0.001377665,1.000371757,0.99713553,1.003618
Warm All,0.002306218,0.001087084,1.003465317,1.000263335,1.006678,0.000333764,0.000238275,1.002941443,0.998828049,1.007072,0.000246581,0.000106163,1.004696023,1.000731785,1.008676,0.001070031,0.001261412,1.001284862,0.998318611,1.004260
Warm Female,0.00371775,0.001294207,1.005592203,1.001773227,1.009426,0.00070732,0.000283656,1.006243831,1.001332805,1.011179,0.00031662,0.000126472,1.006033917,1.001306829,1.010783,0.001537814,0.001502076,1.001847081,0.998313917,1.005393
Warm Male,0.000560084,0.001341585,1.000840479,0.99690068,1.004796,-0.000128296,0.000293949,0.998871631,0.993820141,1.003949,0.000160084,0.000130971,1.003046226,0.998165931,1.007950,0.000485658,0.00155645,1.000582959,0.996926751,1.004253
Cold All,0.000553365,0.001442193,1.000830391,0.996595807,1.005083,7.71169E-05,0.000205397,1.000678859,0.99714004,1.004230,2.1049E-05,0.000235935,1.00040001,0.991648782,1.009228,0.001136614,0.001080375,1.001364867,0.998823587,1.003913
Cold Female,-0.000395328,0.001712651,0.999407183,0.994387622,1.004452,-3.07324E-05,0.000244061,0.999729592,0.995530018,1.003947,-9.96667E-05,0.000280195,0.998108124,0.987747569,1.008577,0.001898506,0.001287333,1.002280804,0.999250681,1.005320
Cold Male,0.001711581,0.001707639,1.00257067,0.997549919,1.007617,0.000208539,0.000243035,1.001836826,0.997646047,1.006045,0.000168022,0.00027935,1.003197527,0.992815369,1.013688,0.000223239,0.00127406,1.000267923,0.997275016,1.003270
Age 0-10 All,0.003646382,0.003524454,1.005484558,0.995119626,1.015957,0.000470546,0.000599217,1.004149386,0.993824654,1.014581,0.000374354,0.000414759,1.007138076,0.99170171,1.022815,0.006430049,0.003197309,1.007745904,1.000196007,1.015353
Age 0-10 Female,0.000869828,0.00471924,1.001305593,0.987508847,1.015295,6.35309E-05,0.000799978,1.000559228,0.986848308,1.014461,0.000141849,0.000557894,1.002698762,0.982081618,1.023749,0.007693652,0.004281602,1.009275132,0.999162405,1.019490
Age 0-10 Male,0.005928249,0.004409669,1.008932028,0.995936226,1.022097,0.000809772,0.000751549,1.007151439,0.994180276,1.020292,0.000560907,0.000517018,1.010714216,0.99144032,1.030363,0.005426267,0.004001527,1.006532766,0.99710413,1.016051
Age 11-60 All,0.001347646,0.001411882,1.002023514,0.997872802,1.006191,9.60293E-05,0.000245709,1.000845415,0.996612817,1.005096,0.000229278,0.000162159,1.004365781,0.998318895,1.010449,0.000982733,0.001299818,1.001179975,0.998123871,1.004245
Age 11-60 Female,0.002131518,0.00172109,1.003202394,0.998139006,1.008291,0.000194967,0.000299842,1.001717181,0.996549995,1.006911,0.000318184,0.000197523,1.006063799,0.998690597,1.013491,0.00156369,0.001590923,1.00187819,0.998136316,1.005634
Age 11-60 Male,0.000282657,0.001807882,1.000424076,0.995120754,1.005756,-3.77717E-05,0.000314165,0.999667664,0.994265395,1.005099,0.000108089,0.000207879,1.002055799,0.994328416,1.009843,0.000209629,0.001655402,1.000251587,0.996364674,1.004154
Age 60+All,0.000717016,0.001812914,1.001076102,0.995754595,1.006426,7.93124E-05,0.000316291,1.000698193,0.995253859,1.006172,9.00055E-05,0.00020773,1.001711568,0.993992358,1.009491,-4.06595E-05,0.001673498,0.99995121,0.99602307,1.003895
Age 60+ Female,0.000982577,0.002245945,1.001474951,0.994883918,1.008110,0.000174342,0.000392137,1.001535383,0.994784284,1.008332,5.43118E-05,0.000257378,1.001032457,0.991483632,1.010673,0.000810201,0.00207433,1.000972714,0.996101039,1.005868
Age 60+ Male,0.000415017,0.00240082,1.000622719,0.99358478,1.007711,-2.93664E-05,0.000418492,0.999741609,0.992551301,1.006984,0.000131646,0.000275058,1.002504412,0.992288005,1.012826,-0.001007587,0.002214746,0.998791626,0.993602366,1.004008
All: LAG 3,0.001471193,0.0012553,1.002209226,0.998517308,1.005915,0.000282466,0.000218322,1.002488788,0.998720906,1.006271,5.27933E-05,0.000144166,1.001003576,0.995643857,1.006392,0.002063434,0.001150327,1.002479189,0.999770578,1.005195
Female,0.001307437,0.001488711,1.00196308,0.997587261,1.006358,0.000301934,0.000259188,1.002660553,0.99818819,1.007153,-7.25359E-06,0.000170951,0.999862191,0.993517076,1.006248,0.002128235,0.001368094,1.002557146,0.999336345,1.005788
Male,0.001672229,0.001509698,1.002511492,0.998071693,1.006971,0.000258364,0.00026224,1.00227619,0.997753016,1.006820,0.000126883,0.000173379,1.002413681,0.995962331,1.008907,0.00198361,0.00137896,1.002383167,0.99913739,1.005639
Warm All,0.002554278,0.001090147,1.003838766,1.000626581,1.007061,0.000377063,0.000239144,1.003323663,0.99919373,1.007471,0.000269552,0.000106561,1.005134625,1.001153814,1.009131,0.002590173,0.001266461,1.003113043,1.0001295,1.006105
Warm Female,0.002771961,0.001298306,1.004166598,1.00034098,1.008007,0.000562409,0.000284703,1.004961468,1.000038642,1.009909,0.000217599,0.000127044,1.004142932,0.999403451,1.008905,0.003238448,0.001506554,1.003893698,1.000342781,1.007457
